timestamp,PrimaryPLC.System.BMSAB/CurrentMismatch,PrimaryPLC.System.BMSAB/VoltageMismatch,PrimaryPLC.System.CANBusDrive/cWinchA/CntrlTemp,PrimaryPLC.System.CANBusDrive/cWinchA/Current,PrimaryPLC.System.CANBusDrive/cWinchA/MotorTemp,PrimaryPLC.System.CANBusDrive/cWinchA/TargetSpeed,PrimaryPLC.System.CANBusDrive/cWinchA/Velocity,PrimaryPLC.System.CANBusDrive/cWinchAngleA/Position,PrimaryPLC.System.CANBusDrive/cWinchAngleA/SlaveNotify,PrimaryPLC.System.CANBusSystem/cBMSA/Current,PrimaryPLC.System.CANBusSystem/cBMSA/SOC,PrimaryPLC.System.CANBusSystem/cBMSA/Voltage,PrimaryPLC.System.CANBusSystem/cBMSB/Current,PrimaryPLC.System.CANBusSystem/cBMSB/SOC,PrimaryPLC.System.CANBusSystem/cBMSB/SOH
2478233,10.0,0.5,,0.0,,0.0,0.0333333,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478238,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478244,10.0,0.5,,0.0,,0.0,0.0,-0.991979,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478248,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478255,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478260,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478267,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,7.400024,0.756,129.4,7.400024,0.732,1.0
2478272,,,51.0,,50.0,,,,,,,,,,
2478273,10.0,0.5,,0.0,,0.0,-0.166667,-0.991943,0,9.600037,0.756,129.3,10.40002,0.732,1.0
2478279,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,11.29999,0.756,129.3,12.10004,0.732,1.0
2478284,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,12.79999,0.756,129.2,13.40002,0.732,1.0
2478290,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991943,0,15.20001,0.756,129.2,15.40002,0.732,1.0
2478296,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,17.70001,0.756,129.2,19.0,0.732,1.0
2478301,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,20.29999,0.756,129.2,21.5,0.732,1.0
2478307,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,18.70001,0.756,129.1,18.0,0.732,1.0
2478312,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,5.200012,0.756,129.2,5.700012,0.732,1.0
2478319,10.0,0.5,,0.0,,0.0,-0.1,-0.991906,0,3.799988,0.756,129.3,4.200012,0.732,1.0
2478319,,,51.0,,51.0,,,,,,,,,,
2478324,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,2.700012,0.756,129.3,3.200012,0.732,1.0
2478330,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,2.299988,0.756,129.3,2.799988,0.732,1.0
2478336,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,1.900024,0.756,129.3,2.400024,0.732,1.0
2478341,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,1.100037,0.756,129.3,1.600037,0.732,1.0
2478348,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,1.100037,0.756,129.3,1.600037,0.732,1.0
2478352,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,1.0,0.756,129.3,1.600037,0.732,1.0
2478358,10.0,0.5,,0.0,,0.0,0.0666667,-0.991943,0,1.0,0.756,129.3,1.600037,0.732,1.0
2478364,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,1.0,0.756,129.3,1.5,0.732,1.0
2478365,,,51.0,,51.0,,,,,,,,,,
2478368,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478373,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,1.0,0.756,129.3,1.600037,0.732,1.0
2478380,10.0,0.5,,0.0,,0.0,-0.133333,-0.991888,0,1.0,0.756,129.3,1.600037,0.732,1.0
2478386,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,1.0,0.756,129.3,1.600037,0.732,1.0
2478390,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,1.0,0.756,129.4,1.5,0.732,1.0
2478396,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991906,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478402,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478409,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478412,,,51.0,,51.0,,,,,,,,,,
2478414,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478420,10.0,0.5,,0.0,,0.0,-0.1,-0.991925,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478425,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,1.0,0.756,129.4,1.5,0.732,1.0
2478432,10.0,0.5,,0.0,,0.0,0.0666667,-0.99187,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478436,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478444,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478448,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478454,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478458,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478459,,,51.0,,50.0,,,,,,,,,,
2478462,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478467,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478471,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478477,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478481,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478487,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,1.0,0.756,129.4,1.5,0.732,1.0
2478493,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478499,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478502,,,51.0,,51.0,,,,,,,,,,
2478504,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478508,10.0,0.5,,0.0,,0.0,0.0333333,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478514,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478520,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,1.100037,0.756,129.4,1.600037,0.732,1.0
2478526,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478530,10.0,0.5,,0.0,,0.0,0.2,-0.991888,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2478537,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478542,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478548,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478549,,,51.0,,50.0,,,,,,,,,,
2478552,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478558,10.0,0.5,,0.0,,0.0,0.1,-0.991943,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2478564,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,1.100037,0.756,129.4,1.600037,0.732,1.0
2478569,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,1.0,0.756,129.4,1.600037,0.732,1.0
2478575,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478580,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478587,10.0,0.5,,0.0,,0.0,0.0666667,-0.991961,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2478593,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478597,,,51.0,,50.0,,,,,,,,,,
2478598,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478604,10.0,0.5,,0.0,,0.0,0.0333333,-0.991906,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2478609,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2478615,10.0,0.5,,0.0,,0.0,-0.0666667,-0.991943,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2478619,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478627,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,1.299988,0.756,129.4,1.600037,0.732,1.0
2478630,10.0,0.5,,0.0,,0.0,-0.0666667,-0.991925,0,2.600037,0.756,129.4,3.799988,0.732,1.0
2478637,10.0,0.5,,0.0,,0.0,0.0333333,-0.991852,0,3.799988,0.756,129.3,4.400024,0.732,1.0
2478642,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,4.0,0.756,129.3,4.600037,0.732,1.0
2478644,,,51.0,,50.0,,,,,,,,,,
2478647,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.100037,0.756,129.3,4.600037,0.732,1.0
2478652,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2478658,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2478663,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,4.400024,0.756,129.3,5.0,0.732,1.0
2478669,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,4.400024,0.756,129.3,5.200012,0.732,1.0
2478675,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.600037,0.756,129.3,5.200012,0.732,1.0
2478681,10.0,0.5,,0.0,,0.0,0.233333,-0.991925,0,4.700012,0.756,129.3,5.200012,0.732,1.0
2478685,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.700012,0.756,129.3,5.299988,0.732,1.0
2478690,,,51.0,,50.0,,,,,,,,,,
2478691,10.0,0.5,,0.0,,0.0,0.0666667,-0.991961,0,4.799988,0.756,129.3,5.299988,0.732,1.0
2478696,10.0,0.5,,0.0,,0.0,0.0666667,-0.991888,0,4.799988,0.756,129.3,5.400024,0.732,1.0
2478701,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.799988,0.756,129.3,5.400024,0.732,1.0
2478708,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.799988,0.756,129.3,5.400024,0.732,1.0
2478713,10.0,0.5,,0.0,,0.0,-0.0666667,-0.991925,0,4.799988,0.756,129.3,5.5,0.732,1.0
2478719,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.799988,0.756,129.3,5.400024,0.732,1.0
2478724,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991906,0,4.900024,0.756,129.3,5.400024,0.732,1.0
2478730,10.0,0.5,,0.0,,0.0,-0.1,-0.991943,0,4.900024,0.756,129.3,5.600037,0.732,1.0
2478736,10.0,0.5,,0.0,,0.0,0.0333333,-0.991943,0,5.0,0.756,129.3,5.700012,0.732,1.0
2478736,,,51.0,,50.0,,,,,,,,,,
2478741,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,5.0,0.756,129.3,5.600037,0.732,1.0
2478747,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,5.0,0.756,129.3,5.700012,0.732,1.0
2478752,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,5.100037,0.756,129.3,5.700012,0.732,1.0
2478758,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,5.100037,0.756,129.3,5.600037,0.732,1.0
2478762,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,5.100037,0.756,129.3,5.700012,0.732,1.0
2478767,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,5.0,0.756,129.3,5.700012,0.732,1.0
2478774,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,5.200012,0.756,129.3,5.799988,0.732,1.0
2478779,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,5.200012,0.756,129.3,5.799988,0.732,1.0
2478781,,,51.0,,50.0,,,,,,,,,,
2478783,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,5.200012,0.756,129.3,5.799988,0.732,1.0
2478789,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,5.200012,0.756,129.3,5.799988,0.732,1.0
2478794,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,5.200012,0.756,129.3,5.799988,0.732,1.0
2478800,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,5.200012,0.756,129.3,5.799988,0.732,1.0
2478805,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,5.200012,0.756,129.3,5.799988,0.732,1.0
2478810,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,5.200012,0.756,129.3,5.799988,0.732,1.0
2478818,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,5.200012,0.756,129.3,5.900024,0.732,1.0
2478822,10.0,0.5,,0.0,,0.0,-0.1,-0.991906,0,5.200012,0.756,129.3,5.799988,0.732,1.0
2478829,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,5.200012,0.756,129.3,5.799988,0.732,1.0
2478829,,,51.0,,50.0,,,,,,,,,,
2478833,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,5.200012,0.756,129.3,5.799988,0.732,1.0
2478839,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,5.200012,0.756,129.3,5.799988,0.732,1.0
2478844,10.0,0.5,,0.0,,0.0,0.0666667,-0.991925,0,5.200012,0.756,129.3,5.799988,0.732,1.0
2478850,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,5.200012,0.756,129.3,5.700012,0.732,1.0
2478854,10.0,0.5,,0.0,,0.0,-0.0666667,-0.991925,0,5.200012,0.756,129.3,5.799988,0.732,1.0
2478860,10.0,0.5,,0.0,,0.0,0.0333333,-0.991906,0,5.200012,0.756,129.3,5.799988,0.732,1.0
2478866,10.0,0.5,,0.0,,0.0,0.1,-0.991925,0,5.100037,0.756,129.3,5.799988,0.732,1.0
2478872,10.0,0.5,,0.0,,0.0,-0.1,-0.991888,0,5.200012,0.756,129.3,5.700012,0.732,1.0
2478873,,,51.0,,51.0,,,,,,,,,,
2478876,10.0,0.5,,0.0,,0.0,0.0333333,-0.991979,0,5.100037,0.756,129.3,5.700012,0.732,1.0
2478883,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,5.0,0.756,129.3,5.600037,0.732,1.0
2478887,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,5.0,0.756,129.3,5.600037,0.732,1.0
2478893,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,5.0,0.756,129.3,5.600037,0.732,1.0
2478899,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,5.0,0.756,129.3,5.600037,0.732,1.0
2478904,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.799988,0.756,129.3,5.5,0.732,1.0
2478910,10.0,0.5,,0.0,,0.0,0.0,-0.991979,0,4.799988,0.756,129.3,5.5,0.732,1.0
2478915,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.900024,0.756,129.3,5.400024,0.732,1.0
2478918,,,51.0,,50.0,,,,,,,,,,
2478920,10.0,0.5,,0.0,,0.0,0.0333333,-0.991961,0,4.900024,0.756,129.3,5.5,0.732,1.0
2478924,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.799988,0.756,129.3,5.400024,0.732,1.0
2478932,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.799988,0.756,129.3,5.400024,0.732,1.0
2478937,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,4.799988,0.756,129.3,5.400024,0.732,1.0
2478944,10.0,0.5,,0.0,,0.0,0.0,-0.991979,0,4.700012,0.756,129.3,5.400024,0.732,1.0
2478949,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.700012,0.756,129.3,5.299988,0.732,1.0
2478954,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.600037,0.756,129.3,5.299988,0.732,1.0
2478961,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.600037,0.756,129.3,5.299988,0.732,1.0
2478965,,,51.0,,50.0,,,,,,,,,,
2478966,10.0,0.5,,0.0,,0.0,-0.0666667,-0.991888,0,4.600037,0.756,129.3,5.200012,0.732,1.0
2478970,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,4.600037,0.756,129.3,5.200012,0.732,1.0
2478976,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,4.600037,0.756,129.3,5.200012,0.732,1.0
2478980,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,4.600037,0.756,129.3,5.200012,0.732,1.0
2478986,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.600037,0.756,129.3,5.200012,0.732,1.0
2478992,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.5,0.756,129.3,5.100037,0.732,1.0
2478996,10.0,0.5,,0.0,,0.0,0.133333,-0.991906,0,4.5,0.756,129.3,5.100037,0.732,1.0
2479003,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.5,0.756,129.3,5.100037,0.732,1.0
2479007,10.0,0.5,,0.0,,0.0,0.0,-0.99187,0,4.400024,0.756,129.3,5.0,0.732,1.0
2479007,,,51.0,,51.0,,,,,,,,,,
2479012,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991943,0,4.400024,0.756,129.3,5.0,0.732,1.0
2479017,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991925,0,4.400024,0.756,129.3,5.0,0.732,1.0
2479024,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.400024,0.756,129.3,5.0,0.732,1.0
2479029,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,4.400024,0.756,129.3,5.0,0.732,1.0
2479034,10.0,0.5,,0.0,,0.0,0.0333333,-0.991925,0,4.299988,0.756,129.3,4.900024,0.732,1.0
2479040,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.400024,0.756,129.3,4.799988,0.732,1.0
2479046,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.299988,0.756,129.3,4.799988,0.732,1.0
2479052,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.200012,0.756,129.3,4.900024,0.732,1.0
2479054,,,51.0,,50.0,,,,,,,,,,
2479055,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2479062,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2479066,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2479071,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2479077,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2479081,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,4.100037,0.756,129.3,4.799988,0.732,1.0
2479088,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2479093,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2479099,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.100037,0.756,129.3,4.799988,0.732,1.0
2479099,,,51.0,,50.0,,,,,,,,,,
2479102,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991979,0,4.100037,0.756,129.3,4.700012,0.732,1.0
2479106,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.100037,0.756,129.3,4.700012,0.732,1.0
2479112,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.100037,0.756,129.3,4.700012,0.732,1.0
2479118,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.100037,0.756,129.3,4.700012,0.732,1.0
2479123,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.100037,0.756,129.3,4.700012,0.732,1.0
2479130,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.0,0.756,129.3,4.700012,0.732,1.0
2479136,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,4.100037,0.756,129.3,4.700012,0.732,1.0
2479142,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991943,0,4.100037,0.756,129.3,4.700012,0.732,1.0
2479143,,,51.0,,51.0,,,,,,,,,,
2479145,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479153,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479158,10.0,0.5,,0.0,,0.0,0.0333333,-0.991925,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479165,10.0,0.5,,0.0,,0.0,-0.0666667,-0.991961,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479168,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479175,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479179,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479187,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479189,,,51.0,,50.0,,,,,,,,,,
2479191,10.0,0.5,,0.0,,0.0,0.1,-0.991925,0,4.600037,0.756,129.3,5.400024,0.732,1.0
2479198,10.0,0.5,,0.0,,0.0,-0.1,-0.991906,0,13.90002,0.756,129.3,14.70001,0.732,1.0
2479201,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,18.10004,0.756,129.2,19.10004,0.732,1.0
2479206,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,5.0,0.756,129.3,5.700012,0.732,1.0
2479211,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,4.299988,0.756,129.3,4.799988,0.732,1.0
2479216,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,4.100037,0.756,129.3,4.700012,0.732,1.0
2479222,10.0,0.5,,0.0,,0.0,-0.0666667,-0.991888,0,4.0,0.756,129.3,4.700012,0.732,1.0
2479229,10.0,0.5,,0.0,,0.0,0.0666667,-0.991888,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479233,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.100037,0.756,129.3,4.600037,0.732,1.0
2479233,,,51.0,,51.0,,,,,,,,,,
2479239,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991943,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479245,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479250,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479256,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479260,10.0,0.5,,0.0,,0.0,0.0,-0.991979,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479267,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479272,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479278,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.100037,0.756,129.3,4.600037,0.732,1.0
2479280,,,51.0,,50.0,,,,,,,,,,
2479282,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991925,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479288,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479293,10.0,0.5,,0.0,,0.0,0.0333333,-0.991943,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479299,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.0,0.756,129.3,4.600037,0.732,1.0
2479303,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.100037,0.756,129.3,4.700012,0.732,1.0
2479310,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.100037,0.756,129.3,4.600037,0.732,1.0
2479315,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.100037,0.756,129.3,4.700012,0.732,1.0
2479322,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.100037,0.756,129.3,4.799988,0.732,1.0
2479327,10.0,0.5,,0.0,,0.0,0.1,-0.991925,0,4.200012,0.756,129.3,4.700012,0.732,1.0
2479327,,,51.0,,50.0,,,,,,,,,,
2479332,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.100037,0.756,129.3,4.700012,0.732,1.0
2479338,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.100037,0.756,129.3,4.700012,0.732,1.0
2479343,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2479349,10.0,0.5,,0.0,,0.0,0.0,-0.991979,0,4.100037,0.756,129.3,4.700012,0.732,1.0
2479355,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,4.100037,0.756,129.3,4.799988,0.732,1.0
2479360,10.0,0.5,,0.0,,0.0,0.0,-0.991979,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2479366,10.0,0.5,,0.0,,0.0,0.0,-0.991997,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2479371,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991906,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2479374,,,51.0,,51.0,,,,,,,,,,
2479376,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2479382,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2479387,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.200012,0.756,129.3,4.799988,0.732,1.0
2479394,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,4.400024,0.756,129.3,5.0,0.732,1.0
2479400,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,4.400024,0.756,129.3,5.0,0.732,1.0
2479405,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,4.400024,0.756,129.3,5.0,0.732,1.0
